1.0007810e+05, 1.6704210e+03, -7.2401920e+01
7.9453130e+04, 1.6724730e+03, -6.2595940e+01
6.3140620e+04, 1.6734400e+03, -5.5539210e+01
5.0203120e+04, 1.6734630e+03, -5.1692490e+01
3.9890620e+04, 1.6748560e+03, -4.7655210e+01
3.1640630e+04, 1.6774610e+03, -4.9617830e+01
2.5171880e+04, 1.6801570e+03, -5.0809060e+01
2.0015620e+04, 1.6822770e+03, -5.4373220e+01
1.5890620e+04, 1.6849240e+03, -6.0066930e+01
1.2609380e+04, 1.6889860e+03, -6.7834820e+01
1.0078130e+04, 1.6920050e+03, -7.7290240e+01
8.0156250e+03, 1.6962580e+03, -9.0356310e+01
6.3281250e+03, 1.7025450e+03, -1.0723550e+02
5.0156250e+03, 1.7090590e+03, -1.2769400e+02
3.9843750e+03, 1.7167930e+03, -1.5217680e+02
3.1709560e+03, 1.7267300e+03, -1.8193380e+02
2.5275730e+03, 1.7377130e+03, -2.1788330e+02
1.9761030e+03, 1.7512010e+03, -2.6357640e+02
1.5775240e+03, 1.7665130e+03, -3.1645890e+02
1.2656250e+03, 1.7818990e+03, -3.7679110e+02
9.9826400e+02, 1.8053020e+03, -4.5599260e+02
7.9687500e+02, 1.8242360e+03, -5.4869630e+02
6.2779020e+02, 1.8507620e+03, -6.6946230e+02
5.0551470e+02, 1.8781870e+03, -8.0146450e+02
3.9799530e+02, 1.9111890e+03, -9.8370700e+02
3.1550480e+02, 1.9490080e+03, -1.2041350e+03
2.5240380e+02, 1.9931240e+03, -1.4656180e+03
1.9862290e+02, 2.0509670e+03, -1.8143610e+03
1.5836150e+02, 2.1200500e+03, -2.2218820e+03
1.2555800e+02, 2.2100230e+03, -2.7365810e+03
1.0044640e+02, 2.3206590e+03, -3.3435240e+03
7.9002810e+01, 2.4729890e+03, -4.1448170e+03
6.3344600e+01, 2.6524140e+03, -5.0486450e+03
5.0223210e+01, 2.8809280e+03, -6.2188590e+03
3.8422130e+01, 3.2608080e+03, -7.8622990e+03
3.1250000e+01, 3.6170940e+03, -9.4188420e+03
2.4933510e+01, 4.1073520e+03, -1.1468960e+04
1.9862290e+01, 4.6951820e+03, -1.3933100e+04
1.5625000e+01, 5.5377280e+03, -1.7152860e+04
1.2400790e+01, 6.5206040e+03, -2.0849450e+04
9.9311400e+00, 7.7072720e+03, -2.5156960e+04
7.9449150e+00, 9.1675330e+03, -3.0345060e+04
6.3173850e+00, 1.0997290e+04, -3.6741050e+04
5.0080130e+00, 1.3287570e+04, -4.4579900e+04
3.9457070e+00, 1.6142790e+04, -5.4286090e+04
3.1586930e+00, 1.9396180e+04, -6.5212060e+04
2.5040060e+00, 2.3549190e+04, -7.9144720e+04
1.9980820e+00, 2.8464020e+04, -9.5263900e+04
1.5846860e+00, 3.4628360e+04, -1.1521520e+05
1.2668920e+00, 4.1904910e+04, -1.3837580e+05
9.9904100e-01, 5.1405220e+04, -1.6805950e+05
7.9234280e-01, 6.2882710e+04, -2.0299910e+05
6.3344590e-01, 7.6658820e+04, -2.4352760e+05
5.0403230e-01, 9.3991800e+04, -2.9298650e+05
4.0064100e-01, 1.1569130e+05, -3.5250070e+05
3.1672300e-01, 1.4349870e+05, -4.2539480e+05
2.5201610e-01, 1.7716020e+05, -5.0995520e+05
2.0032050e-01, 2.1932370e+05, -6.1071440e+05
1.5889830e-01, 2.7220820e+05, -7.3099920e+05
1.2600810e-01, 3.3783270e+05, -8.7313840e+05
1.0016030e-01, 4.1738140e+05, -1.0388090e+06
7.9449200e-02, 5.1556380e+05, -1.2343690e+06
6.3173900e-02, 6.3189230e+05, -1.4586820e+06
5.0133700e-02, 7.7703430e+05, -1.7189060e+06
3.9825800e-02, 9.4367760e+05, -2.0253220e+06
3.1629600e-02, 1.1412450e+06, -2.3831930e+06
2.5120600e-02, 1.3720430e+06, -2.8052660e+06
1.9955300e-02, 1.6412020e+06, -3.3060650e+06
1.5852200e-02, 1.9656670e+06, -3.8967630e+06
1.2590700e-02, 2.3441860e+06, -4.5851190e+06
1.0001100e-02, 2.8099560e+06, -5.3399570e+06
