1.0007810e+05, 1.4339400e+03, -7.7574650e+01
7.9453130e+04, 1.4362880e+03, -6.6705020e+01
6.3140620e+04, 1.4380720e+03, -6.0713050e+01
5.0203120e+04, 1.4403650e+03, -5.8468470e+01
3.9890620e+04, 1.4410030e+03, -5.5894810e+01
3.1640630e+04, 1.4436520e+03, -5.7941290e+01
2.5171880e+04, 1.4461590e+03, -6.1514370e+01
2.0015620e+04, 1.4507940e+03, -6.7389880e+01
1.5890620e+04, 1.4553380e+03, -7.4973270e+01
1.2609380e+04, 1.4598640e+03, -8.6471000e+01
1.0078130e+04, 1.4646670e+03, -9.7959800e+01
8.0156250e+03, 1.4707070e+03, -1.1543330e+02
6.3281250e+03, 1.4788930e+03, -1.3655590e+02
5.0156250e+03, 1.4884190e+03, -1.6119230e+02
3.9843750e+03, 1.4992010e+03, -1.8979770e+02
3.1709560e+03, 1.5103230e+03, -2.2616490e+02
2.5275730e+03, 1.5260670e+03, -2.6794280e+02
1.9761030e+03, 1.5441130e+03, -3.2434810e+02
1.5775240e+03, 1.5618390e+03, -3.8793990e+02
1.2656250e+03, 1.5825820e+03, -4.6271610e+02
9.9826400e+02, 1.6057310e+03, -5.5998380e+02
7.9687500e+02, 1.6321280e+03, -6.7248810e+02
6.2779020e+02, 1.6661540e+03, -8.2201360e+02
5.0551470e+02, 1.7022020e+03, -9.8669000e+02
3.9799530e+02, 1.7498280e+03, -1.2110420e+03
3.1550480e+02, 1.8070650e+03, -1.4802850e+03
2.5240380e+02, 1.8752760e+03, -1.7964370e+03
1.9862290e+02, 1.9671910e+03, -2.2128090e+03
1.5836150e+02, 2.0769920e+03, -2.6935660e+03
1.2555800e+02, 2.2187800e+03, -3.2939710e+03
1.0044640e+02, 2.3920120e+03, -3.9941670e+03
7.9002810e+01, 2.6244040e+03, -4.9067710e+03
6.3344600e+01, 2.8939530e+03, -5.9235190e+03
5.0223210e+01, 3.2552320e+03, -7.1891490e+03
3.8422130e+01, 3.7587500e+03, -9.0258150e+03
3.1250000e+01, 4.2553430e+03, -1.0726280e+04
2.4933510e+01, 4.9109440e+03, -1.2928540e+04
1.9862290e+01, 5.6630720e+03, -1.5565470e+04
1.5625000e+01, 6.7087340e+03, -1.8979730e+04
1.2400790e+01, 7.8941520e+03, -2.2893710e+04
9.9311400e+00, 9.2680810e+03, -2.7403640e+04
7.9449150e+00, 1.0896350e+04, -3.2839350e+04
6.3173850e+00, 1.2887810e+04, -3.9534440e+04
5.0080130e+00, 1.5306630e+04, -4.7791500e+04
3.9457070e+00, 1.8241950e+04, -5.8019310e+04
3.1586930e+00, 2.1487610e+04, -6.9574880e+04
2.5040060e+00, 2.5584870e+04, -8.4402630e+04
1.9980820e+00, 3.0310010e+04, -1.0163960e+05
1.5846860e+00, 3.6082800e+04, -1.2309650e+05
1.2668920e+00, 4.2788510e+04, -1.4821750e+05
9.9904100e-01, 5.1323970e+04, -1.8060890e+05
7.9234280e-01, 6.1419260e+04, -2.1913140e+05
6.3344590e-01, 7.3202510e+04, -2.6420060e+05
5.0403230e-01, 8.7714770e+04, -3.1994850e+05
4.0064100e-01, 1.0546300e+05, -3.8798880e+05
3.1672300e-01, 1.2765740e+05, -4.7279120e+05
2.5201610e-01, 1.5382560e+05, -5.7331410e+05
2.0032050e-01, 1.8618230e+05, -6.9573750e+05
1.5889830e-01, 2.2592800e+05, -8.4601080e+05
1.2600810e-01, 2.7493400e+05, -1.0293500e+06
1.0016030e-01, 3.3455180e+05, -1.2503880e+06
7.9449200e-02, 4.0929260e+05, -1.5215740e+06
6.3173900e-02, 5.0243620e+05, -1.8457830e+06
5.0133700e-02, 6.1624010e+05, -2.2457330e+06
3.9825800e-02, 7.6099080e+05, -2.7279350e+06
3.1629600e-02, 9.3927780e+05, -3.3121980e+06
2.5120600e-02, 1.1587780e+06, -4.0239210e+06
1.9955300e-02, 1.4274360e+06, -4.8888710e+06
1.5852200e-02, 1.7625030e+06, -5.9204520e+06
1.2590700e-02, 2.1944880e+06, -7.1763960e+06
1.0001100e-02, 2.7421910e+06, -8.7243820e+06
