1.0007810e+05, 1.8913240e+03, -8.7625560e+01
7.9453130e+04, 1.8929690e+03, -7.4703980e+01
6.3140620e+04, 1.8946310e+03, -6.5627440e+01
5.0203120e+04, 1.8959800e+03, -5.9778550e+01
3.9890620e+04, 1.8978690e+03, -5.6819810e+01
3.1640630e+04, 1.9000180e+03, -5.6160910e+01
2.5171880e+04, 1.9029420e+03, -5.7895000e+01
2.0015620e+04, 1.9058420e+03, -6.1243210e+01
1.5890620e+04, 1.9083070e+03, -6.7344440e+01
1.2609380e+04, 1.9125680e+03, -7.5285190e+01
1.0078130e+04, 1.9164700e+03, -8.6453350e+01
8.0156250e+03, 1.9209460e+03, -9.9991700e+01
6.3281250e+03, 1.9275050e+03, -1.1816170e+02
5.0156250e+03, 1.9353620e+03, -1.4015020e+02
3.9843750e+03, 1.9433450e+03, -1.6721600e+02
3.1709560e+03, 1.9535930e+03, -1.9945380e+02
2.5275730e+03, 1.9660550e+03, -2.3833600e+02
1.9761030e+03, 1.9810630e+03, -2.8880050e+02
1.5775240e+03, 1.9973750e+03, -3.4517980e+02
1.2656250e+03, 2.0160450e+03, -4.1127740e+02
9.9826400e+02, 2.0381250e+03, -4.9789250e+02
7.9687500e+02, 2.0630420e+03, -5.9825260e+02
6.2779020e+02, 2.0908600e+03, -7.2724050e+02
5.0551470e+02, 2.1205550e+03, -8.7258690e+02
3.9799530e+02, 2.1562840e+03, -1.0698300e+03
3.1550480e+02, 2.1961260e+03, -1.3081760e+03
2.5240380e+02, 2.2412640e+03, -1.5915110e+03
1.9862290e+02, 2.3006670e+03, -1.9695570e+03
1.5836150e+02, 2.3700310e+03, -2.4126470e+03
1.2555800e+02, 2.4584100e+03, -2.9734360e+03
1.0044640e+02, 2.5658510e+03, -3.6377960e+03
7.9002810e+01, 2.7121460e+03, -4.5170150e+03
6.3344600e+01, 2.8838590e+03, -5.5133990e+03
5.0223210e+01, 3.1074930e+03, -6.7752740e+03
3.8422130e+01, 3.4547440e+03, -8.6453000e+03
3.1250000e+01, 3.7993410e+03, -1.0397460e+04
2.4933510e+01, 4.2691610e+03, -1.2717800e+04
1.9862290e+01, 4.8333970e+03, -1.5511280e+04
1.5625000e+01, 5.6510270e+03, -1.9201710e+04
1.2400790e+01, 6.6408630e+03, -2.3505770e+04
9.9311400e+00, 7.8471210e+03, -2.8504650e+04
7.9449150e+00, 9.3586100e+03, -3.4573960e+04
6.3173850e+00, 1.1290020e+04, -4.2092130e+04
5.0080130e+00, 1.3710310e+04, -5.1270310e+04
3.9457070e+00, 1.6821830e+04, -6.2710800e+04
3.1586930e+00, 2.0406290e+04, -7.5594920e+04
2.5040060e+00, 2.5019030e+04, -9.1984990e+04
1.9980820e+00, 3.0424900e+04, -1.1093120e+05
1.5846860e+00, 3.7159960e+04, -1.3437120e+05
1.2668920e+00, 4.5009620e+04, -1.6159010e+05
9.9904100e-01, 5.5025490e+04, -1.9649500e+05
7.9234280e-01, 6.6832240e+04, -2.3771450e+05
6.3344590e-01, 8.0524840e+04, -2.8578100e+05
5.0403230e-01, 9.7256000e+04, -3.4491340e+05
4.0064100e-01, 1.1754540e+05, -4.1691610e+05
3.1672300e-01, 1.4249660e+05, -5.0624190e+05
2.5201610e-01, 1.7220870e+05, -6.1188630e+05
2.0032050e-01, 2.0703260e+05, -7.4003190e+05
1.5889830e-01, 2.5234700e+05, -8.9755940e+05
1.2600810e-01, 3.0677160e+05, -1.0890540e+06
1.0016030e-01, 3.7230060e+05, -1.3194200e+06
7.9449200e-02, 4.5284280e+05, -1.6011270e+06
6.3173900e-02, 5.5335130e+05, -1.9373160e+06
5.0133700e-02, 6.7806140e+05, -2.3466940e+06
3.9825800e-02, 8.3069440e+05, -2.8392800e+06
3.1629600e-02, 1.0173290e+06, -3.4310530e+06
2.5120600e-02, 1.2432490e+06, -4.1426520e+06
1.9955300e-02, 1.5507970e+06, -4.9851470e+06
1.5852200e-02, 1.9259060e+06, -5.9897100e+06
1.2590700e-02, 2.3935470e+06, -7.1636340e+06
1.0001100e-02, 2.9616510e+06, -8.5503970e+06
