1.0007810e+05, 1.6563360e+03, -9.0698380e+01
7.9453130e+04, 1.6599510e+03, -7.6615540e+01
6.3140620e+04, 1.6624650e+03, -6.8395600e+01
5.0203120e+04, 1.6621540e+03, -6.5592080e+01
3.9890620e+04, 1.6647690e+03, -6.3661660e+01
3.1640630e+04, 1.6688600e+03, -6.7313220e+01
2.5171880e+04, 1.6701260e+03, -6.8461690e+01
2.0015620e+04, 1.6739510e+03, -7.4143230e+01
1.5890620e+04, 1.6801890e+03, -8.1454990e+01
1.2609380e+04, 1.6833000e+03, -9.2402050e+01
1.0078130e+04, 1.6894280e+03, -1.0714720e+02
8.0156250e+03, 1.6973580e+03, -1.2396970e+02
6.3281250e+03, 1.7072850e+03, -1.4902620e+02
5.0156250e+03, 1.7174520e+03, -1.7555000e+02
3.9843750e+03, 1.7297680e+03, -2.0537220e+02
3.1709560e+03, 1.7441060e+03, -2.4525310e+02
2.5275730e+03, 1.7584070e+03, -2.9098690e+02
1.9761030e+03, 1.7786440e+03, -3.5115260e+02
1.5775240e+03, 1.7980770e+03, -4.1696480e+02
1.2656250e+03, 1.8199350e+03, -4.9752170e+02
9.9826400e+02, 1.8456860e+03, -6.0075280e+02
7.9687500e+02, 1.8747460e+03, -7.2183180e+02
6.2779020e+02, 1.9078090e+03, -8.8054080e+02
5.0551470e+02, 1.9453940e+03, -1.0575810e+03
3.9799530e+02, 1.9929900e+03, -1.2981720e+03
3.1550480e+02, 2.0490920e+03, -1.5876320e+03
2.5240380e+02, 2.1155630e+03, -1.9288790e+03
1.9862290e+02, 2.2035840e+03, -2.3794980e+03
1.5836150e+02, 2.3085380e+03, -2.9039580e+03
1.2555800e+02, 2.4439850e+03, -3.5617510e+03
1.0044640e+02, 2.6073870e+03, -4.3336330e+03
7.9002810e+01, 2.8273280e+03, -5.3483350e+03
6.3344600e+01, 3.0847100e+03, -6.4876730e+03
5.0223210e+01, 3.4335560e+03, -7.9131950e+03
3.8422130e+01, 3.9254790e+03, -1.0008900e+04
3.1250000e+01, 4.4275050e+03, -1.1957130e+04
2.4933510e+01, 5.0948650e+03, -1.4499490e+04
1.9862290e+01, 5.9287690e+03, -1.7588000e+04
1.5625000e+01, 7.0023530e+03, -2.1514700e+04
1.2400790e+01, 8.3247310e+03, -2.6091420e+04
9.9311400e+00, 9.9028300e+03, -3.1377390e+04
7.9449150e+00, 1.1835190e+04, -3.7726740e+04
6.3173850e+00, 1.4219110e+04, -4.5495920e+04
5.0080130e+00, 1.7167920e+04, -5.4986650e+04
3.9457070e+00, 2.0815270e+04, -6.6677180e+04
3.1586930e+00, 2.4890370e+04, -7.9792760e+04
2.5040060e+00, 3.0023930e+04, -9.6500600e+04
1.9980820e+00, 3.5900550e+04, -1.1574920e+05
1.5846860e+00, 4.3080290e+04, -1.3957360e+05
1.2668920e+00, 5.1250280e+04, -1.6725730e+05
9.9904100e-01, 6.1538150e+04, -2.0282950e+05
7.9234280e-01, 7.3558510e+04, -2.4497790e+05
6.3344590e-01, 8.7282230e+04, -2.9414660e+05
5.0403230e-01, 1.0396340e+05, -3.5478120e+05
4.0064100e-01, 1.2398340e+05, -4.2879260e+05
3.1672300e-01, 1.4845940e+05, -5.2084920e+05
2.5201610e-01, 1.7720330e+05, -6.2979030e+05
2.0032050e-01, 2.1184130e+05, -7.6246440e+05
1.5889830e-01, 2.5415680e+05, -9.2543760e+05
1.2600810e-01, 3.0530410e+05, -1.1238300e+06
1.0016030e-01, 3.6605400e+05, -1.3625110e+06
7.9449200e-02, 4.4071780e+05, -1.6545680e+06
6.3173900e-02, 5.3209430e+05, -2.0039700e+06
5.0133700e-02, 6.4456410e+05, -2.4324280e+06
3.9825800e-02, 7.7833300e+05, -2.9479550e+06
3.1629600e-02, 9.4601240e+05, -3.5773120e+06
2.5120600e-02, 1.1519420e+06, -4.3363450e+06
1.9955300e-02, 1.4053630e+06, -5.2573210e+06
1.5852200e-02, 1.7500210e+06, -6.3755840e+06
1.2590700e-02, 2.1359410e+06, -7.8070930e+06
1.0001100e-02, 2.7158790e+06, -9.4890990e+06
