1.0007810e+05, 1.5987410e+03, -8.2024190e+01
7.9453130e+04, 1.5995510e+03, -7.2102870e+01
6.3140620e+04, 1.6005060e+03, -6.4597590e+01
5.0203120e+04, 1.6034610e+03, -6.2987420e+01
3.9890620e+04, 1.6056990e+03, -6.2686950e+01
3.1640630e+04, 1.6084130e+03, -6.2777860e+01
2.5171880e+04, 1.6114470e+03, -6.5932290e+01
2.0015620e+04, 1.6142840e+03, -7.3934430e+01
1.5890620e+04, 1.6197050e+03, -8.1424690e+01
1.2609380e+04, 1.6247500e+03, -9.3397370e+01
1.0078130e+04, 1.6308210e+03, -1.0626180e+02
8.0156250e+03, 1.6400520e+03, -1.2291030e+02
6.3281250e+03, 1.6478160e+03, -1.4687410e+02
5.0156250e+03, 1.6576050e+03, -1.7347320e+02
3.9843750e+03, 1.6674720e+03, -2.0352820e+02
3.1709560e+03, 1.6831560e+03, -2.4163520e+02
2.5275730e+03, 1.6977710e+03, -2.8843160e+02
1.9761030e+03, 1.7165740e+03, -3.4703410e+02
1.5775240e+03, 1.7367840e+03, -4.1512460e+02
1.2656250e+03, 1.7591060e+03, -4.9392780e+02
9.9826400e+02, 1.7842460e+03, -5.9629470e+02
7.9687500e+02, 1.8123050e+03, -7.1801590e+02
6.2779020e+02, 1.8476580e+03, -8.7622310e+02
5.0551470e+02, 1.8831620e+03, -1.0523010e+03
3.9799530e+02, 1.9306630e+03, -1.2919800e+03
3.1550480e+02, 1.9872390e+03, -1.5806000e+03
2.5240380e+02, 2.0539790e+03, -1.9206300e+03
1.9862290e+02, 2.1430030e+03, -2.3701730e+03
1.5836150e+02, 2.2493030e+03, -2.8918680e+03
1.2555800e+02, 2.3865300e+03, -3.5461330e+03
1.0044640e+02, 2.5512520e+03, -4.3114580e+03
7.9002810e+01, 2.7765520e+03, -5.3213140e+03
6.3344600e+01, 3.0404200e+03, -6.4503400e+03
5.0223210e+01, 3.3926000e+03, -7.9143270e+03
3.8422130e+01, 3.9052550e+03, -9.9335700e+03
3.1250000e+01, 4.4054440e+03, -1.1861410e+04
2.4933510e+01, 5.0814920e+03, -1.4372930e+04
1.9862290e+01, 5.9054460e+03, -1.7418740e+04
1.5625000e+01, 6.9958100e+03, -2.1261710e+04
1.2400790e+01, 8.3350060e+03, -2.5781670e+04
9.9311400e+00, 9.9001100e+03, -3.0958060e+04
7.9449150e+00, 1.1814990e+04, -3.7174970e+04
6.3173850e+00, 1.4200170e+04, -4.4845190e+04
5.0080130e+00, 1.7071110e+04, -5.4130640e+04
3.9457070e+00, 2.0633550e+04, -6.5637690e+04
3.1586930e+00, 2.4633170e+04, -7.8589850e+04
2.5040060e+00, 2.9585450e+04, -9.5006700e+04
1.9980820e+00, 3.5270470e+04, -1.1402140e+05
1.5846860e+00, 4.2207570e+04, -1.3758420e+05
1.2668920e+00, 5.0141430e+04, -1.6502870e+05
9.9904100e-01, 6.0135660e+04, -2.0033360e+05
7.9234280e-01, 7.1784780e+04, -2.4223530e+05
6.3344590e-01, 8.5216170e+04, -2.9122060e+05
5.0403230e-01, 1.0155320e+05, -3.5162970e+05
4.0064100e-01, 1.2124650e+05, -4.2545190e+05
3.1672300e-01, 1.4545250e+05, -5.1748050e+05
2.5201610e-01, 1.7394350e+05, -6.2635160e+05
2.0032050e-01, 2.0845440e+05, -7.5915930e+05
1.5889830e-01, 2.5072330e+05, -9.2241310e+05
1.2600810e-01, 3.0214120e+05, -1.1217630e+06
1.0016030e-01, 3.6396490e+05, -1.3620320e+06
7.9449200e-02, 4.4014130e+05, -1.6572050e+06
6.3173900e-02, 5.3422630e+05, -2.0102240e+06
5.0133700e-02, 6.4944010e+05, -2.4443650e+06
3.9825800e-02, 7.9162820e+05, -2.9719940e+06
3.1629600e-02, 9.6687700e+05, -3.6133800e+06
2.5120600e-02, 1.1829750e+06, -4.3898260e+06
1.9955300e-02, 1.4484070e+06, -5.3338770e+06
1.5852200e-02, 1.7812200e+06, -6.4825120e+06
1.2590700e-02, 2.1903270e+06, -7.8687570e+06
1.0001100e-02, 2.7159360e+06, -9.5903510e+06
